 4.50  2500.  0.0  2.0   1.00142435   1.03976469   0.98995894   0.94712028   1.01292523   1.00966660   0.91644246   0.93328742   0.99462385   1.13163954   1.03861819   0.95840536   0.94769450   0.78231994   1.23019765   1.14909606   0.95660218   1.05742950   1.18518448   0.87140169   0.70786026   0.26945830   0.28071481   0.24906326   0.03865635   0.03920674   0.03920674   0.03920674   0.03865635   0.03920674   0.03920674   0.03920674   0.03976911   0.04188240   0.04064231   0.04064231   0.02429566   0.03082187   0.00352985   0.00148091   0.02154882   0.00861133   0.00637878   0.00163040   0.02157215   0.14792221   0.07867642   0.09463519
 5.00  2500.  0.0  2.0   0.99677519   1.02910170   0.93935095   0.89790669   0.99938554   0.97975722   0.87325008   0.89473810   0.97639281   1.19143828   1.06711462   1.01411235   1.13378951   0.86794700   1.41501514   1.23458574   1.13444363   1.19769520   1.28475459   0.93852967   0.75042802   0.27146097   0.29425619   0.26020528   0.02849365   0.03122761   0.03059508   0.03059508   0.02811407   0.03059508   0.03059508   0.03059508   0.03059508   0.03080308   0.03080308   0.02997900   0.02624703   0.05205468   0.00815923   0.01026207   0.01198483   0.02599019   0.01926229   0.00169782   0.02229670   0.16338611   0.09753533   0.09934034
 5.50  2500.  0.0  2.0   0.98541622   1.00681208   0.90930202   0.88304433   0.98036358   0.95780253   0.84648749   0.86976222   0.96753643   1.21656950   1.11456375   1.03926795   1.31493666   0.94118510   1.45218984   1.15452691   1.22532221   1.22690316   1.24261831   0.91357766   0.72451074   0.27729209   0.30104186   0.28307331   0.02180309   0.02240043   0.02322252   0.02322252   0.02180309   0.02240043   0.02351219   0.02351219   0.02351219   0.02322252   0.02308302   0.02240043   0.01001912   0.03545440   0.00814266   0.01419932   0.00238244   0.01035379   0.02376357   0.00096707   0.02259113   0.16209682   0.10229046   0.08564810
 6.00  2500.  0.0  2.0   0.96760618   0.98398597   0.94111113   0.88687057   0.95554845   0.95341296   0.85111285   0.87593881   0.95954560   1.20141919   1.12670172   0.99251795   1.30798501   1.04116574   1.21834982   1.05788287   1.09916669   1.14784433   1.14684465   0.80737882   0.68621105   0.28834172   0.31211469   0.32860822   0.01658790   0.01706337   0.01706337   0.01821197   0.01658790   0.01739838   0.01821197   0.01821197   0.01821197   0.01800371   0.01750488   0.01694437   0.00058644   0.01341117   0.00645206   0.03268774   0.00806054   0.00389223   0.03233294   0.00175225   0.01912008   0.14283136   0.10219346   0.04511558
 0.00  2600.  0.0  2.0   0.91294906   0.87221179   0.96365290   0.98600296   0.91560602   0.95982475   0.98187966   0.94241171   0.94891494   0.83572268   1.28219950   1.15217867   1.03195523   1.51183632   1.22508527   1.14403657   1.06876818   1.31509763   1.11258060   0.94860770   0.88949177   0.54578142   0.54408431   0.51969138   0.37778212   0.40775878   0.33711216   0.31470369   0.37778212   0.34179216   0.30840088   0.31793869   0.32863756   0.40775878   0.33711216   0.33711216   0.00813931   0.00064238   0.00472226   0.01172706   0.00901243   0.00514607   0.00835414   0.01083738   0.01054678   0.04540705   0.83317494   0.36152880
 0.50  2600.  0.0  2.0   0.90404870   0.92234399   0.98557631   0.99234997   0.91774985   0.96899055   0.99934261   0.97244026   0.95550628   0.73649248   1.12917680   0.97910502   1.02812884   1.44106031   1.26908990   1.18596142   1.05525090   1.36003261   1.13048279   0.96224347   0.90713482   0.62134051   0.55527189   0.54576125   0.31004134   0.31004134   0.26591656   0.25095320   0.31004134   0.27822287   0.23969832   0.25095320   0.26591656   0.32960007   0.27489287   0.27489287   0.00393528   0.00719026   0.00248837   0.00732790   0.00320695   0.00380253   0.00166223   0.00421133   0.00766829   0.01140950   0.17900504   0.06123942
 1.00  2600.  0.0  2.0   1.00828054   0.95547082   0.98101308   1.00019782   0.96102169   0.97602381   0.99230861   1.00636847   0.96410451   1.10835592   1.01322377   0.92097592   0.89857704   1.26672004   1.37902587   1.25955903   0.98369299   1.37451365   1.21569564   0.98499671   0.92951929   0.39081616   0.60625045   0.56784777   0.22277454   0.24652716   0.22277454   0.20010976   0.24652716   0.23336277   0.19350710   0.19350710   0.21857921   0.23336277   0.22277454   0.21857921   0.01344330   0.00186825   0.00142377   0.00228738   0.00763917   0.00140249   0.00031114   0.00554509   0.00368972   0.15901961   0.03643417   0.01680860
 1.50  2600.  0.0  2.0   1.00450124   1.00639898   0.98111589   0.98819366   1.02539294   0.99918950   0.97900589   0.96932856   1.01031994   1.03426948   0.91254722   0.77482972   0.95917098   1.13640250   1.43228094   1.21144706   0.96945616   1.37675346   1.14204099   1.01685159   0.88191395   0.40454224   0.66413524   0.66173082   0.17058582   0.17394190   0.15774688   0.15005543   0.17058582   0.16606762   0.15005543   0.15005543   0.15005543   0.17964252   0.17058582   0.17058582   0.04164374   0.00647890   0.01831096   0.00300623   0.04030661   0.00419674   0.00175024   0.01122924   0.01378213   0.07774936   0.00729284   0.00469292
 2.00  2600.  0.0  2.0   0.96131461   0.97822382   0.97250151   0.98264373   0.97536599   0.97100756   0.97837929   0.96182845   0.95486834   0.85775368   0.75464758   0.64220761   0.91905033   1.03171287   0.99768858   0.82386730   0.91117834   1.07296602   0.78974924   0.70102813   0.65793765   0.41880315   0.53973644   0.47967954   0.16513687   0.16513687   0.14804129   0.14316177   0.16513687   0.15458040   0.14316177   0.14436177   0.14804129   0.16841814   0.15893889   0.15893889   0.00303207   0.00185975   0.00212178   0.00267797   0.00432971   0.00127714   0.00349289   0.00494029   0.00964246   0.02947403   0.02085947   0.01753274
 2.50  2600.  0.0  2.0   0.97423791   0.99940909   0.98614102   0.99851787   0.98521591   0.98607182   0.99684055   0.97867064   1.00429377   0.90529675   0.81647029   0.80183997   0.74791479   0.78414906   0.90650784   0.75845988   0.72995700   0.86892680   0.73520024   0.62541026   0.52901130   0.30235193   0.31859147   0.25208269   0.13850828   0.13850828   0.12460374   0.12063816   0.13850828   0.13117643   0.11966816   0.12360374   0.12460374   0.13850828   0.13355379   0.13117643   0.00819770   0.01099116   0.00172664   0.00347148   0.00988186   0.00293658   0.00398050   0.00887658   0.01431497   0.06072117   0.03736157   0.06611002
