 2.00  2500.  0.0  2.0   0.98515887   0.97904147   1.02452580   0.96991189   0.95463599   0.84744172   0.96396235   0.72164177   0.71048303   0.57935029   0.15940331   0.14820610   0.13201930   0.14453158   0.14945610   0.00910925   0.00133232   0.00410512   0.00445032   0.00870643
 2.50  2500.  0.0  2.0   0.99003069   1.00241278   1.02537965   0.99804759   0.97459001   0.70927855   0.82507462   0.70158256   0.61460663   0.49397911   0.13409182   0.12392450   0.11071919   0.12293450   0.12707478   0.01352753   0.00331339   0.00370550   0.01226830   0.02141134
 3.00  2500.  0.0  2.0   1.00343301   1.02222711   0.99001025   1.03523237   1.01585023   0.64992498   0.80116663   0.79769725   0.60150460   0.47044887   0.09735060   0.09179324   0.08345951   0.08963485   0.09405935   0.01369704   0.00781449   0.00168600   0.01885673   0.03269233
 3.50  2500.  0.0  2.0   1.02439438   1.03029319   0.95417348   1.04345835   1.09327036   0.65439189   0.83591893   0.91647486   0.63979881   0.45428339   0.07098838   0.06931863   0.06507840   0.06609775   0.06609775   0.01336669   0.01195440   0.00056071   0.02121567   0.02247017
 4.00  2500.  0.0  2.0   1.02645035   1.02577205   0.91688231   1.02268207   1.04900762   0.74171037   0.89958574   1.01306607   0.70187848   0.51409360   0.05098663   0.04947132   0.04947132   0.04947132   0.05060163   0.02030479   0.01221782   0.00683518   0.03056954   0.02455557
 4.50  2500.  0.0  2.0   1.01391564   1.00452472   0.87955317   0.99982356   1.01738783   0.90637463   0.97845375   1.06650453   0.75567469   0.57520293   0.03865635   0.03920674   0.03920674   0.03976911   0.03976911   0.02271625   0.00852361   0.01742454   0.03517968   0.02223628
 5.00  2500.  0.0  2.0   0.99968614   0.96737055   0.82749921   0.97622020   0.99141665   1.10481201   1.08274688   1.13469082   0.79627971   0.63303932   0.02849365   0.03059508   0.03059508   0.03059508   0.03059508   0.01526166   0.01158440   0.02889696   0.03400634   0.02387130
 5.50  2500.  0.0  2.0   0.97523962   0.93826517   0.79834652   0.98847168   0.99377285   1.23953936   1.10758851   1.15343649   0.74128810   0.60142649   0.02180309   0.02322252   0.02351219   0.02351219   0.02351219   0.00077499   0.00163139   0.04337467   0.06916521   0.02048352
 6.00  2500.  0.0  2.0   0.94868480   0.93857220   0.82007578   0.97416881   0.98205142   1.08708921   1.02900982   1.05500541   0.70117852   0.59493499   0.01658790   0.01706337   0.01821197   0.01821197   0.01821197   0.01134876   0.00538483   0.03775448   0.04505151   0.02175905
 0.00  2600.  0.0  2.0   0.91906576   0.97271999   1.02341672   0.92639910   0.93048729   1.05446833   1.14650954   0.95937648   0.97464711   0.77090480   0.37778212   0.33711216   0.28834161   0.32863756   0.33711216   0.00876763   0.00494682   0.00968804   0.00528644   0.01542672
 0.50  2600.  0.0  2.0   0.91062073   0.97655320   1.00558367   0.95855455   0.92995272   1.04779155   1.20235930   0.99374306   0.98414941   0.78393397   0.31004134   0.27489287   0.23341271   0.26071234   0.27489287   0.00290529   0.00251274   0.00186100   0.00453451   0.00870235
 1.00  2600.  0.0  2.0   0.98616144   0.97428329   0.98216473   0.96083453   0.95509823   0.93057603   1.28565946   1.07498024   1.03277329   0.78078784   0.23336277   0.23045777   0.19350710   0.21661921   0.22277454   0.00823637   0.00127622   0.00077298   0.00175251   0.00628871
 1.50  2600.  0.0  2.0   1.02499731   0.97353742   0.96952044   0.97892378   0.94913536   0.91162246   1.39427880   1.00590650   1.02649353   0.81098702   0.17058582   0.16606762   0.15005543   0.15253268   0.17058582   0.03188678   0.00535584   0.00066397   0.01077928   0.00474276
 2.00  2600.  0.0  2.0   0.97283569   0.96195094   0.97594034   0.94507979   0.91389581   0.88339895   0.97416461   0.71027802   0.71913433   0.61620204   0.16513687   0.15186342   0.14316177   0.14804129   0.15458040   0.00396528   0.00359762   0.00677224   0.00617568   0.00665305
 2.50  2600.  0.0  2.0   0.98560667   0.98618834   0.99548891   0.99222732   0.94346913   0.70639688   0.81405049   0.66169509   0.57987176   0.49501233   0.13850828   0.12777899   0.11966816   0.12460374   0.13117643   0.00963733   0.00222416   0.00729108   0.00934741   0.01672729
 3.00  2600.  0.0  2.0   0.99773043   1.00825662   0.99963156   1.02968868   0.99271374   0.62396642   0.75660137   0.70695971   0.54244197   0.44504070   0.10236249   0.09721330   0.08976521   0.09409136   0.09803130   0.01268360   0.00658232   0.00643105   0.01947037   0.03220157
